0,65
0,63
0,31
0,38
0,95
0,231
0,355
0,337
0,363
0,351
0,368
0,355
0,399
0,536
0,487
0,517
0.125,518
0.25,412
0,309
0,323
0,277
0,251
0,159
0,113
0,52
0,36
0,31
0,20
0,46
0,70
0,171
0,248
0,316
0,408
0,447
0,418
0,445
0,431
0,424
0,418
0,387
0,356
0,285
0,263
0,263
0,164
0,113
0,194
0,66
0,44
0,36
0,20
0,34
0,46
0,50
0,124
0,203
0,284
0,273
0,354
0,355
0,365
0,365
0,443
0,329
0,306
0,215
0,187
0,153
0,130
10.41,66
5.205,29
0,18
0,13
0,23
0,46
0,92
0,253
0,323
0,345
0,328
0,286
0,372
0,326
0,343
0,493
0,518
0,558
0,491
0,430
0,315
0,295
0,229
0,171
0,104
0,62
0,63
0,52
0,33
0,44
0,107
0,279
0,300
0,356
0,308
0,310
0,342
0,373
0,337
0,454
0,526
0,542
0,502
0,393
0,307
0,303
0,226
0,179
0,108
0,79
0,67
0,59
0,28
0,36
0,97
0,270
0,335
0,345
0,319
0.51,246
0,318
0,353
0,369
0,439
0,495
0,532
0,516
0,417
0,317
0,310
0,240
0,191
0,99
0,74
0,71
0,64
0,36
0,42
0,102
0,259
0,324
0,309
0,326
0,290
0.76,314
0.51,329
0,379
0.125,481
0.25,526
0.59,537
0.93,430
1.27,281
0.76,286
0.25,272
0.125,217
0,162
7.37,111
1.27,67
0,69
0,58
0.25,31
0.2,41
0.15,86
0.1,258
0.05,339
0,322
0,327
0,371
0,377
0,393
0,407
0,484
0,543
0,526
0,476
0,432
0,297
0,316
0,255
0,230
0,139
0,105
0,66
0,39
0,24
0,26
0,41
0,75
0,149
0,244
0,325
0,385
0,364
0,407
0,459
0,486
0,494
0,440
0,393
0,392
0,304
0,281
0,267
0,202
0,145
0,83
0,66
0,43
0,35
0,17
0,30
0,48
0,71
0,115
0,186
0,306
0,352
0,397
0,382
0,372
0,383
0,362
0,379
3.05,329
1.525,234
0,230
0,164
0.635,114
1.27,81
0.89,36
0.51,17
2.03,14
0.25,18
4.57,47
1.27,94
3.3,268
0.25,333
0.125,356
0,306
0,295
0,315
0,363
0,317
0,436
0,511
0,550
0,453
0,436
0,295
0.05,260
0.1,186
0.15,157
0.2,117
0.25,72
0,64
0.25,56
0.125,25
0,39
0.25,91
0.25,306
0.25,324
0.166666667,344
0.083333333,320
0,296
0,304
0,372
