0,24
0,18
0,18
0,37
0,151
0,450
0,482
0,403
0,350
0,327
0,416
0,420
0,452
0,464
0,600
0,753
0.125,778
0.25,493
0,362
0,316
0,299
0,213
0,137
0,69
0,41
0,31
0,16
0,19
0,86
0,360
0,193
0,212
0,345
0,422
0,563
0,652
0,643
0,576
0,625
0,593
0,538
0,448
0,418
0,339
0,286
0,185
0,78
0,134
0,52
0,24
0,16
0,21
0,70
0,322
0,198
0,255
0,294
0,383
0,501
0,564
0,531
0,607
0,610
0,660
0,460
0,388
0,300
0,203
0,185
0.125,109
0.25,60
0,23
1.02,20
0,22
0,17
0,33
0,140
0,444
0,499
0,543
0,359
0,315
0,396
0,415
0,422
0,475
0,569
0,748
0,983
0,613
0,427
0,321
0,286
0,162
0,68
0,26
0,19
0,11
0,15
0,43
0,166
0,445
0,543
0,480
0,366
0,310
0,391
0,431
0,392
0,457
0,551
0,761
0,928
0,566
0,372
0,306
0,260
0,175
0,71
0,37
0.255,23
0.51,15
0.255,14
0,41
0,154
0,449
0,522
0,477
0,318
0,289
0,356
0,371
0,374
0,451
0,518
0,800
0,795
0,595
0,415
0,367
0,278
0,143
0,61
0,29
0,15
0,13
0,10
0,47
0,151
0,457
0,505
0,515
0,339
0,309
0,355
0,411
0,389
0,460
0.1275,535
0.255,741
0.3825,946
0.51,581
1.52,401
0,334
0,283
0,158
6.6,77
3.3,47
0,20
0,13
0.25,19
0,38
0,119
0,393
0,498
0.255,398
0.51,328
0,326
0,405
0,451
0,397
0,488
0,608
0,768
0,778
0,543
0,398
0,328
0,354
0,171
0,68
0,46
0,26
0,14
0,10
0,12
0,27
0,77
0,129
0,191
0,310
0,398
0,424
0,459
0,515
0,539
0,546
0,499
0,478
0,433
0,343
0,352
0,291
0,188
0,117
0,61
0,47
0,18
0,21
0,13
0,32
0,61
0,59
0,142
0,249
0,299
0,416
0,433
0,434
0,463
0,480
0,478
0,423
0.25,376
0,392
0,222
0,160
0,99
0,69
0,24
0.25,8
3.3,12
1.02,16
4.06,37
6.1,169
3.3,398
1.02,481
0.765,386
0.51,298
0.255,278
0,325
0,390
0,367
0,399
0,492
0,717
0,802
0,472
0,339
0,306
0,236
0,154
0,51
0,44
0,15
0.125,15
0.25,17
0.51,40
0.255,176
0,430
0.25,481
0.25,417
0.125,311
0,332
0,336
0,411
0,379
0,406
0,527
0,747
0,765
0,549
0,383
0,364
0,305
0,158
0,73
0,36
0,15
0,17
0,17
0,45
0,176
0,465
0,485
0,453
0,343
0,288
0,371
0,413
0,368
0,428
0,524
0,771
0,837
0,548
0,398
0,324
0,304
0,171
0,81
0,29
0,15
0,11
0,17
0,48
0,156
0,415
0,513
0,468
0,336
0,297
0,352
0,406
0.25,377
0.25,431
0.25,563
0.25,780
0.25,898
0.25,585
0.25,368
0.51,321
0.76,291
1.52,161
1.02,67
1.78,43
1.27,21
0.51,24
0.38,24
0.25,39
0,148
0,418
0,459
0,380
0,292
0,293
0,372
0,415
0,413
0,512
0,636
0,921
0,895
0,605
0,405
0,326
0,297
0,162
0,79
0,51
0,23
0,16
0,11
0,9
0,38
0,113
0,103
0,145
0,282
0,328
0,442
0,480
0,470
0,459
0,498
0,544
0,544
0,392
0,375
0,274
0,287
0,161
0,105
0,73
0,25
0.76,32
1.52,14
0,17
0,60
0,165
0,107
0,155
0,229
0,310
0,380
0.406,489
0.812,530
1.218,490
1.624,598
2.03,562
1.015,463
0,416
0,323
0,225
0,192
0,98
0,48
0,24
0,24
0,9
0,11
0,38
0,155
0,368
0,499
0,361
0,328
0,268
0,365
0,357
0,373
0,413
0,546
0,623
0,789
0,535
0,347
0,337
0,304
0,167
0,69
0,37
0,25
0,16
0,12
0,47
0,163
0,420
0,426
0,478
0,333
0,311
0,346
0,376
0,372
0,400
0,492
0,718
0,892
0,501
0,316
0,319
0,295
0,177
0,89
0,34
0,19
0,14
0,12
0,51
0,164
0,448
0,483
0,403
0,324
0,324
0,350
0,392
0,357
0,415
0,507
0,726
0,804
0,549
0,356
0,339
0,303
0,182
0,83
