0.25,13
1.02,4
1.02,9
1.52,16
1.52,23
2.79,92
1.27,46
0.25,62
0.125,97
0,155
0,207
0,181
0,178
0,173
0,182
0,176
0,137
0,156
0,110
0,89
0,50
0,30
0,20
0,3
0,7
0,5
0,10
0,27
0,61
0,71
0,96
0,91
0,94
0,123
0,131
0,119
0,117
1.395,113
2.79,119
0.25,130
0.25,156
1.52,176
1.78,144
3.05,103
3.05,57
0.76,46
1.02,18
0.25,9
0.25,5
0,6
0,8
0,37
0,56
0,93
0,69
0,111
0,129
0,152
0,179
0,160
0,167
0,128
0,111
0,109
0,168
0,175
0,193
0,136
0,86
0,42
0,17
0,17
0,8
0,10
0,6
0,32
0,52
0,87
0,101
0,116
0,115
0,168
0,136
0,158
0,139
0,96
0,83
0,98
0,177
0,183
0,192
0,122
0,92
0,44
0,23
0,10
0,15
0,9
0,6
0,28
0,50
0.125,87
0.25,80
5.08,102
1.52,127
0.76,151
0,162
0,167
0,155
0,98
0,79
0,77
0.17,150
0.34,136
0.51,128
2.29,112
1.4,88
0.51,67
1.27,51
1.02,28
0.85,10
0.68,10
0.51,8
0.255,16
0,27
0,65
0,91
0,117
0,159
0,189
0,243
0,179
0,198
0,192
0,184
0,194
0,185
0,166
0,126
0,123
0,97
0,65
0,46
0,23
0,17
0,2
0,10
0,16
0,21
0,36
0,70
0,111
0,128
0,160
0,200
0,217
0,176
0,200
0,207
0,200
0,172
0,145
0,105
0,85
0,62
0,31
0,13
0,8
0,6
0,5
0,11
0,31
0,46
0,81
0,105
0,98
0,120
0,143
0,132
0,138
0,174
0,147
0,130
0,129
0,188
0,176
0,163
0,133
0,67
0,49
0,19
0,8
0,11
0,9
0,7
0,32
0,68
0,78
0,94
0,123
0,108
0,152
0,161
0,153
0,161
0,152
0,117
0,139
0,195
0,152
0,152
0,115
0,77
0,51
0,24
0,10
0,12
0,4
0,10
0,25
0,59
0,85
0,84
0,94
0,111
0,142
0,131
0,143
0.51,149
0.255,111
0,103
0,124
4.32,127
7.37,171
3.94,141
0.51,109
2.203333333,78
3.896666667,46
5.59,32
0.51,15
0.25,9
0,6
0,6
0,33
0,50
0,96
0,84
0,99
0,131
0,148
0,143
0,163
0,149
0,130
0,120
0,118
0,186
0,171
0,161
0,138
0,109
0,53
0,28
0,13
0,14
0,7
0,8
0,27
0,54
0,85
0,93
0,133
0,141
0,195
0,178
0,179
0,154
0,111
0,105
0,119
0,199
0,180
0,163
0,136
0,126
0,89
0,44
0,23
0,20
0,14
0,14
0,19
0,31
0,69
0,130
0,195
0,143
0,191
0,215
0,183
0,202
0,191
0,176
0,171
0,145
0,150
0,130
0,122
0,102
0,55
0,59
0,25
0,18
0,6
0,12
3.56,9
13.46,12
0.51,29
0,63
0,109
0,149
1.02,173
0,250
0,209
0,187
0,182
0,231
0,247
0,211
0,171
0,131
0,76
0,68
0,37
0,23
0,8
0,6
0,8
0,5
0,28
0,52
0,59
0,81
0,114
0,128
0,146
0,170
0,164
0,161
0,160
0,150
0,153
0,210
0,209
0,163
0,132
0,92
0,47
0,27
0,11
0,8
0,5
0,7
0,35
0,48
0,66
0,71
0,102
0,146
0,175
0,171
0,157
0,175
0,157
0,130
0,119
0,159
0,201
0,150
0,123
0,96
0,43
0,16
0,15
0,10
0,5
0,13
0,34
0,53
0,80
0,100
0,144
0,146
0,167
0,165
0,165
0,196
0,137
0,120
0,114
0,181
0,189
0,176
0,116
0,75
0,40
0,15
0,13
0,5
0,7
0,9
0,29
0,52
0,68
0,111
0,101
0.25,108
0.76,147
1.78,166
0.76,143
0.25,150
0.51,98
0.51,139
0.38,110
0.25,198
0.76,155
1.27,146
0.51,140
0,79
0,54
0,28
0,15
0,11
0,8
0,6
0,37
0,45
0,86
0,97
0,138
0,154
0,165
0,207
0,193
0,140
0,120
0,129
0,219
0,208
0,170
0,135
0,131
0,107
0,68
0,38
0,26
0,14
0,11
0,9
0,24
0,22
0,58
0,82
0,115
0,129
0,181
0,194
0,180
1.27,203
0.51,204
0.34,191
0.17,187
0,168
0,167
0,123
0,101
0,95
0,65
0,52
0,27
0,16
0,11
0,10
0,13
0,14
0,22
0,67
0,103
0,126
0,179
0,221
0,194
0,212
0,184
0,229
0,211
0,186
0,170
0,129
0,97
0,60
0,37
0,18
0,10
0,10
0,6
0,8
0,27
0,51
0,59
0,85
0,106
0,102
0,143
0,157
0,185
0,156
0,108
0,107
0,118
0,183
0,168
0,134
0,104
0,82
0,39
0,23
0,13
0,10
0,6
0,5
0,30
0,41
0,55
0,80
0,117
0,115
0,148
0,175
0,148
0,146
0,99
0,86
0,118
0,184
0,167
0,161
0,107
0,92
0,43
0,28
0,11
0,11
0,7
0,6
0,35
0,39
0,71
0,97
0,122
0,122
0,133
0,171
0,144
0,154
0,96
0,103
0,132
0,210
0.76,162
2.03,165
19.3,106
0,90
0,50
0,31
0,17
0,10
0,11
0,8
0,30
0,49
0,68
0,105
0,124
0,125
0,172
0,195
0,168
0,163
0,121
0,93
0,115
0,195
0,175
0,173
0,161
0,125
0,54
0,28
0,11
0,12
0,7
0,4
0,33
0,37
0,69
0,96
0,143
0,158
0,163
0,183
0,162
0,190
0,141
0,128
0,158
0,196
0,183
0,148
0,120
0,111
0,70
0,43
0,21
0,14
0,11
0,7
0,17
0,59
0,77
0,87
0,166
0,184
1.78,183
5.08,219
3.81,244
0.25,194
0,189
0,192
0,183
0,201
0,153
0,114
0,132
0,115
0,72
0,46
0,20
0,18
0,8
0,7
0,11
0,29
0,85
0,111
0,128
0,159
0,178
0,206
0,203
0,239
0,213
0,191
0,205
0,182
0,157
0,150
0,115
0,81
0,48
0,13
0,5
0,12
0,6
0,9
0,31
0,42
0,74
0,72
0,76
0,104
0,151
0.25,157
12.95,156
8.38,183
1.02,129
0,124
0,155
0,190
0,193
0,153
0,150
1.52,85
0,48
0,28
0,14
0,7
0,5
0,8
0,35
0,67
0,75
0,101
0,113
0,137
0,166
0,170
0,167
0,176
0,124
0,127
0,161
0,199
0,184
0,165
0,124
0,97
0,50
0,28
0,12
0,16
0,4
0,10
0,40
0,58
0,87
0,92
0,134
0,125
0,189
0,155
0,171
0,174
0,125
0,115
0,157
0,201
0,187
0,173
0,145
0,74
0,46
0,19
0,9
0,11
0,7
0,11
0,40
0,58
0,83
0,116
0,128
0,128
0,170
0,172
0,185
0,177
0,144
0,129
0,144
0,186
0,175
0,157
0,156
0,114
0,60
0,22
0,17
0,11
0,7
0,10
0,31
0,64
0,75
0,102
0,122
0,130
0,172
0,204
0,184
0,159
0,126
0,107
0,121
0,168
0,163
0,112
0,133
0,92
1.02,53
0.51,40
0,27
0,14
0,13
0,7
0,21
0,38
0,78
0,111
0,161
0,199
0,198
0,208
0,214
0,207
0,224
0,195
0,197
0,173
0,178
0,132
0,119
0,95
0,60
0,52
0,24
0,19
0,15
0,7
0.125,11
0.25,13
0.76,28
0,62
0,115
0,116
0,136
0,219
0,220
0,171
0,207
0,207
0,179
0,164
0,131
0,122
0,100
1.78,62
0.89,27
0,14
0,5
0,8
0,8
0,7
0,33
0,45
0,71
0,93
0,117
0,120
0,153
0,128
0,140
0,152
0,149
0,90
0,142
0,189
0,181
0,143
0,92
0,70
0,37
0,25
1.395,16
2.79,7
1.395,6
0,11
0,30
0,56
0,73
0,82
0,115
0,124
0,143
0,180
0,155
0,173
0,142
0,99
0,148
0,201
0,211
0,172
0,124
0,63
0,40
0,21
0,11
0,9
0,8
0,9
0,30
0,51
0,71
0,99
0,105
0,99
0,149
0,185
0,166
0,175
0,132
0,99
0,106
0,162
0,169
0,148
0,110
0,75
0,63
0,28
0,9
0,7
0,4
0,8
0,34
0,64
0,77
0,96
0,108
0,119
0,170
0,168
0,185
0,150
0,132
0,160
0,153
0,180
0,159
0,141
0,122
0,86
0,49
0,30
0,13
0,19
0,4
0,7
0,22
0,20
0,60
0,74
0,121
0,145
0,192
0,188
0,195
0,193
0,170
0,168
0,155
0,137
0,115
0,103
0,82
0,85
0,79
0,25
0,21
0,21
0,7
0,5
0,11
0,26
0,30
0,45
0,81
0,92
0,134
0,152
0,133
0,128
0,163
0,169
0,124
0,124
0,112
0,85
0,92
0,142
0,128
0,57
0,23
0,17
0,10
0,6
0,6
0,24
0,25
0,32
0,79
0,93
0,141
0,169
0,162
0,183
0,174
0,161
0,153
0,152
0,124
0,138
0,66
0,60
0,36
0,18
0,4
0,14
0,7
0,10
0,19
0.51,34
4.57,62
9.65,77
28.96,85
9.91,113
5.59,138
7.11,126
3.3,148
0.51,163
0,143
1.145,106
2.29,141
0.51,189
0.34,166
0.17,136
0,116
0,62
0,54
0,30
0,11
0,5
0,2
0,10
0,30
0,49
0,57
0,100
0,132
0,138
0,181
0,172
0,152
0,138
0,117
0,121
0,143
0,187
0,187
0,154
0,140
0,97
0,53
0,26
0,12
0,6
0,5
0,7
0,30
0,51
0,76
0,92
0,110
0,119
0,147
0,149
0,178
0,150
0,123
0,106
0,122
0,167
0,191
0,164
0,130
0,89
0,54
0,28
0,9
0,6
0,6
0,10
0,28
0,56
0,78
0,105
0,117
0,141
0,148
0,182
0,180
0,150
0,128
0,128
0,95
0,188
0,180
0,168
0,134
0,106
0,55
0,22
0,13
0,13
0,3
0,8
0,37
0,50
0,78
0,114
0,117
0,176
0,243
0,218
0,173
0,181
0,134
0,111
0,122
0,202
0,163
0,128
0,121
0,118
0,76
0,44
0,20
0,23
0,17
0,44
0,281
0,97
0,83
0,93
0,91
0,78
0,72
0,89
0,117
0,109
0,127
0,107
0,120
0,103
0,95
0,113
0,93
0,92
0,75
0,48
0,26
0,20
0,7
0,7
0,15
0,20
0,51
0,66
0,104
0,143
0,160
0,167
0,177
0,216
0,155
0,212
0,167
0,171
0,151
0,125
0,103
0,44
0,25
0,10
0,8
0,7
0,6
0,7
23.37,30
24.64,35
12.32,67
0,76
0,110
0,160
0,200
0,204
0,144
0,162
0,122
0,109
0,115
0,168
0,187
0,171
0,107
0,79
0,36
0,22
0,14
0,11
0,5
0,8
0,34
0,56
0,59
0,86
0,111
0,131
0,165
0,178
0,97
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,24
0,12
0,15
0,7
0,4
0,29
0,48
0,81
0,95
0,124
0,110
0,156
0,167
0.25,152
0,170
0,154
0,110
0,82
0,168
0,168
0,153
0,116
0,66
0,53
0,18
0,21
0,11
0,28
0,8
0,43
0,45
0,69
0,104
0,108
0,115
0,142
0,146
0,149
0,134
0,104
0,68
0,122
0.0625,140
0.125,164
0.1875,156
0.25,108
1.78,82
1.27,53
0.76,26
0.506666667,13
0.253333333,9
0,8
0,7
0,31
0,47
0,72
0,95
0,110
0,131
0,159
0,198
0,135
0,126
0,93
0,82
0,122
0,156
0,160
0,128
0,125
0,89
0,66
0,44
0,25
0,16
0,9
0,9
0,16
2.03,53
10.41,58
1.02,89
1.27,118
0.635,147
0,156
0,159
0,179
0,159
0,160
0,182
0,167
0,144
0,141
0,127
0,124
0,88
0,72
0,37
0,24
0,10
0,11
0,3
0,11
0,28
0,31
0,51
0,115
0,198
0,177
0,195
0,234
0,195
0,197
0,220
0,190
0,163
0,159
0,104
0,90
0,58
0,37
0,18
0,10
0,6
0,6
0,10
0,23
0,49
0,55
0,86
0,110
0,105
0,133
0,142
0,151
0,140
0,144
0,104
0,117
0,201
0,166
0,136
0,115
0,97
0,29
0,19
0,11
0,5
0,4
0,9
0,23
0,44
0,59
0,101
0,137
0,130
0,170
0,147
0,158
0,168
0,132
0,120
0,147
0,206
0,176
0,157
0,136
0,82
0,40
0,17
0,13
0,4
0,4
0,5
0,28
0,42
0,62
0,81
0,128
0,104
0,129
0,152
0,165
0,146
0,121
0,131
0,107
0,183
0,174
0,158
0,134
0,100
0,44
0,22
0,14
0,4
0,5
0,10
0,25
0,52
0,57
0,91
0,107
0,126
0,159
0,175
0,150
0,156
0,111
0,92
0,100
0,192
0,196
0,169
0,150
0,91
0,45
0,27
0,10
0,13
0,4
0,9
0,20
0,44
0,65
0,88
1.52,120
2.155,137
2.79,161
1.27,164
0.25,150
0,132
0,97
0,108
0,127
0,170
0,155
0,136
0,136
0,98
0,61
0,35
0,22
0,18
0,8
0,8
0,16
0,32
0,59
0,101
0,116
0,167
0,159
0,217
0,165
0,191
0,179
0,184
0,183
0,207
0,137
0,102
0,125
0,84
0,66
0,42
0,22
0,26
0,8
0,5
0,13
0,15
0,40
0,84
0,124
0,122
0,143
0,115
0,145
0,166
0,173
0,177
0,195
0,205
0,152
0,135
0,105
0,47
0,32
0,21
0,13
0,3
0,5
0,12
0,33
0,53
0,55
0,78
0,109
0,114
0,140
0,157
0,145
0,163
0,141
0,121
0,148
0,194
0,179
0,150
0,112
0,78
0,42
0,22
0,12
0,9
0,4
0,9
0,23
0,29
0,37
0,77
0,101
0,131
0.125,130
11.43,131
20.83,155
0.51,148
0.255,131
0,129
0,140
0,246
0,180
0,165
0,136
0,85
0,53
0,19
0,6
0,12
0,5
0,10
0,28
0,76
0,69
0,92
0,132
0,143
0,174
0,173
0,164
0,145
0,101
0,98
0,112
0,169
0,179
0,165
0,116
0,73
0,45
0,18
0,13
0,11
0,5
0,7
0,25
0,49
0,60
0,87
0,135
0,136
0,151
0,152
0,140
0,130
0,150
0,115
0,100
0,184
0,177
0,139
0,136
0,85
0,52
0,24
0,17
0,10
0,6
0,5
0,24
0,55
0,68
0,92
0,137
0,144
0,145
0,157
0,160
0,131
0,116
0,114
0,110
0,155
0,149
0,117
0,122
